filename,station_name,n_years,completeness,longitude,latitude,country
varberg-2104-swe-smhi,varberg,97,0.9224,12.2167,57.1,SWE
varberg1-var-swe-cmems,varberg1,97,0.9231,12.2167,57.099998,SWE
varberg2-var-swe-cmems,varberg2,7,0.8524,12.2415,57.1096,SWE
varberg_sjov-35133-swe-smhi,varberg_sjov,17,0.9164,12.2416,57.1095,SWE
vardo-805-nor-uhslc_fd,vardo,62,1.2558,31.1,70.333,NOR
vardo-805a-nor-uhslc_rq,vardo_v2,55,1.2973,31.1,70.333,NOR
vardo-vaw-nor-nhs,vardo_v3,63,0.8683,31.104015,70.374978,NOR
vardoetg-var-nor-cmems,vardoetg,63,3.5884,31.104015,70.374977,NOR
varennes-15660-can-meds,varennes,65,0.9352,-73.44,45.68,CAN
varna-var-bgr-cmems,varna,8,1.0,27.910999,43.192001,BGR
vastervik-vas-swe-cmems,vastervik,7,0.8522,16.6747,57.748199,SWE
vastervik_sjov-35151-swe-smhi,vastervik_sjov,17,0.9003,16.6747,57.7482,SWE
vaudreuil-16010-can-meds,vaudreuil,2,0.4795,-74.02,45.4,CAN
vaughns_landing-8720059-usa-noaa,vaughns_landing,4,0.8935,-81.5767,30.63,USA
vedbaek-ved-dnk-cmems,vedbaek,15,5.0854,12.5667,55.849998,DNK
vegesack-4950010-deu-wsv,vegesack,26,0.9827,8.62054027,53.17091005,DEU
venezia-ven-ita-ispra,venezia,40,4.0565,12.42652778,45.41821944,ITA
venezia-vene-ita-cv,venezia_v2,41,1.0007,12.4257,45.4188,ITA
venice-8725858-usa-noaa,venice,1,0.8344,-82.4533,27.0717,USA
venice-8725889-usa-noaa,venice_v2,1,0.947,-82.4633,27.1117,USA
venice-8760849-usa-noaa,venice_v3,3,0.9834,-89.3517,29.2733,USA
venice_inlet_at_crows_nest_marina_at_venice_fl-2299735-usa-usgs,venice_inlet_at_crows_nest_marina_at_venice_fl,19,0.926,-82.4655556,27.1122222,USA
venice_island-vne-usa-cdwr,venice_island,18,0.9676,-121.496,38.05,USA
ventnor_city-8534770-usa-noaa,ventnor_city,8,0.8755,-74.4767,39.335,USA
ventnor_city_ngs-8534772-usa-noaa,ventnor_city_ngs,1,0.7885,-74.4767,39.335,USA
ventnor_offshore_2-8534773-usa-noaa,ventnor_offshore_2,1,0.6561,-74.42,39.3317,USA
ventspils-ven-lva-cmems,ventspils,6,0.764,21.549999,57.400002,LVA
veracruz-250-mex-unam_hist,veracruz,62,0.9886,-96.12333333,19.19166667,MEX
veracruz_flotador-1-mex-unam,veracruz_flotador,4,46.6326,-96.12333333,19.19166667,MEX
veracruz_radar-1-mex-unam,veracruz_radar,4,46.8805,-96.12333333,19.19166667,MEX
veracruz_ver-250a-mex-uhslc_rq,veracruz_ver,28,0.9976,-96.133,19.2,MEX
veracruz_ver-250b-mex-uhslc_rq,veracruz_ver_v2,6,0.9082,-96.133,19.2,MEX
vercheres-15720-can-meds,vercheres,37,0.9158,-73.36,45.78,CAN
vermilion_bay-8765746-usa-noaa,vermilion_bay,2,0.5709,-92.13525,29.674,USA
vermilion_bay_near_cypremort_point_la-7387040-usa-usgs,vermilion_bay_near_cypremort_point_la,10,1.7594,-91.8804143,29.71329139,USA
vermilion_bayb_fearman_nr_intracoastal_city_la-7387050-usa-usgs,vermilion_bayb_fearman_nr_intracoastal_city_la,2,8.2957,-92.1355556,29.67444444,USA
vermilion_river_at_hwy_733_near_lafayette_la-7386940-usa-usgs,vermilion_river_at_hwy_733_near_lafayette_la,2,8.7957,-92.0756783,30.14186928,USA
vermilion_river_at_hwy_92_at_milton_la-7386956-usa-usgs,vermilion_river_at_hwy_92_at_milton_la,4,0.6132,-92.0798056,30.10366667,USA
vermilion_river_at_perry_la-7386980-usa-usgs,vermilion_river_at_perry_la,1,17.0672,-92.1563611,29.9511111,USA
vermilion_river_at_surrey_st_at_lafayette_la-7386880-usa-usgs,vermilion_river_at_surrey_st_at_lafayette_la,2,8.7957,-91.9928975,30.2174229,USA
vermilion_river_near_lafayette_la-7386850-usa-usgs,vermilion_river_near_lafayette_la,2,8.7957,-91.955952,30.219367,USA
vermillion_rvr_n_of_i_10_at_lafayette_la-7386655-usa-usgs,vermillion_rvr_n_of_i_10_at_lafayette_la,4,0.7944,-91.9840556,30.27191667,USA
vernadsky-ver-ukr-noc,vernadsky,35,0.9932,-64.2667,-65.25,UKR
vero_beach-8722125-usa-noaa,vero_beach,1,0.4985,-80.3717,27.6317,USA
vessey_hamilton_island-66795-can-meds,vessey_hamilton_island,1,0.1312,-109.0,76.9,CAN
vianadocastelotg-via-prt-cmems,vianadocastelotg,14,0.6325,-8.8395996,41.685001,PRT
vicinity_of_uno_chef_menteur-8761385-usa-noaa,vicinity_of_uno_chef_menteur,1,0.8868,-89.802083,30.06875,USA
victor_harbor-61490-aus-bom,victor_harbor,59,0.9297,138.6354,-35.5625,AUS
victoria_bc-543a-can-uhslc_rq,victoria_bc,110,0.9995,-123.37,48.425,CAN
victoria_canal_near_byron-vcu-usa-cdwr,victoria_canal_near_byron,20,1.1205,-121.5283,37.8717,USA
victoria_canal_nr_byron_ca-11312672-usa-usgs,victoria_canal_nr_byron_ca,21,0.9617,-121.53,37.8708333,USA
victoria_dock-337a-sgp-uhslc_rq,victoria_dock,10,1.0007,103.822,1.263,SGP
victoria_harbour_bc-7120-can-meds,victoria_harbour_bc,72,0.9279,-123.37,48.42,CAN
victoria_island-66395-can-meds,victoria_island,1,0.1147,-118.0,72.68,CAN
vidaatg-vid-dnk-cmems,vidaatg,12,5.2459,8.6660004,54.966702,DNK
vienna-8571773-usa-noaa,vienna,6,0.9898,-75.81833,38.48333,USA
vieste-vie-ita-ispra,vieste,32,4.7788,16.17701111,41.88808333,ITA
vieux_quebec-3248-can-meds,vieux_quebec,17,0.8632,-71.2,46.81,CAN
vigo-208a-esp-uhslc_rq,vigo,48,0.9969,-8.733,42.233,ESP
vigo-vigo-esp-ieo,vigo_v2,74,1.1498,-8.73,42.238,ESP
vigotg-vig-esp-cmems,vigotg,34,0.94,-8.7259998,42.243,ESP
viken-2228-swe-smhi,viken,50,0.9845,12.5792,56.1422,SWE
viken-vik-swe-cmems,viken_v2,50,0.9843,12.5792,56.1422,SWE
viker-vik-nor-nhs,viker,35,0.9772,10.949769,59.036046,NOR
vikertg-vik-nor-cmems,vikertg,36,5.7161,10.949769,59.036045,NOR
vilano_beach_icww-8720554-usa-noaa,vilano_beach_icww,2,0.8342,-81.3,29.9167,USA
villagarciatg-vil-esp-cmems,villagarciatg,29,0.959,-8.7700005,42.601002,ESP
village_bay_bc-7414-can-meds,village_bay_bc,1,0.0796,-123.32,48.84,CAN
village_cove-9464212-usa-noaa,village_cove,21,0.9498,-170.285278,57.125278,USA
village_point-9449161-usa-noaa,village_point,1,0.272,-122.708,48.7167,USA
village_rock-9451037-usa-noaa,village_rock,1,0.3718,-132.297,56.22,USA
villefranquetg_05minute-vil-fra-cmems,villefranquetg_05minute,17,0.9965,-1.46024,43.437981,FRA
vince_bayou_at_pasadena_tx-8075730-usa-usgs,vince_bayou_at_pasadena_tx,19,0.926,-95.216323,29.69467363,USA
vines_creek_near_dagsboro_de-1484549-usa-usgs,vines_creek_near_dagsboro_de,11,0.9063,-75.2031667,38.55638889,USA
vineyard_haven-8448157-usa-noaa,vineyard_haven,1,0.6896,-70.6,41.4583,USA
vinga2-vin-swe-cmems,vinga2,7,0.8469,11.6076,57.631699,SWE
vinga_sjov-35144-swe-smhi,vinga_sjov,17,0.9123,11.6076,57.6317,SWE
virginia_key-8723214-usa-noaa,virginia_key,32,0.9849,-80.161667,25.731667,USA
virginia_key_fl-755-usa-uhslc_fd,virginia_key_fl,32,0.9826,-80.162,25.732,USA
virginia_key_fl-755a-usa-uhslc_rq,virginia_key_fl_v2,28,0.998,-80.162,25.732,USA
virtsu-vir-est-cmems,virtsu,17,0.8566,23.508101,58.576099,EST
visby-2080-swe-smhi,visby,66,0.9825,18.2844,57.6392,SWE
visby-vis-swe-cmems,visby_v2,66,0.9823,18.284401,57.639198,SWE
vishakhapatnam-157-ind-uhslc_fd,vishakhapatnam,15,0.9173,83.283,17.683,IND
vlaardingen-vlaa-nld-rws,vlaardingen,2,1.6868,4.34955999,51.89997013,NLD
vlaardingen-vlaardgn-nld-rws_hist,vlaardingen_v2,49,4.1934,4.349048,51.899637,NLD
vlakte_vd_raan-vr-nld-rws,vlakte_vd_raan,1,3.368,3.242052,51.50371913,NLD
vlaktevdraantg-vla-nld-cmems,vlaktevdraantg,12,4.8842,3.2421999,51.504601,NLD
vlieland_haven-vlie-nld-rws,vlieland_haven,2,1.6868,5.09207999,53.29550013,NLD
vlieland_haven-vlielhvn-nld-rws_hist,vlieland_haven_v2,76,2.7492,5.091456,53.296125,NLD
vlielandhaventg-vli-nld-cmems,vlielandhaventg,12,5.3047,5.0918002,53.297199,NLD
vlietepolder-vlietpdr-nld-rws_hist,vlietepolder,15,0.9262,3.75183,51.599317,NLD
vlissingen-vlis-nld-rws,vlissingen,3,1.1357,3.5974,51.44296113,NLD
vlissingen-vlissgn-nld-rws_hist,vlissingen_v2,125,2.929,3.596057,51.442308,NLD
vlissingentg-vli-nld-cmems,vlissingentg,11,4.9074,3.5999999,51.450001,NLD
volanti-vol-usa-cdwr,volanti,29,0.9517,-122.046,38.181,USA
vung_ang-651a-vnm-uhslc_rq,vung_ang,2,0.4967,106.283,18.083,VNM
vung_tau-383-vnm-uhslc_fd,vung_tau,19,0.9327,107.072,10.34,VNM
vung_tau-383a-vnm-uhslc_rq,vung_tau_v2,17,1.0006,107.072,10.34,VNM
vung_tau-383b-vnm-uhslc_rq,vung_tau_v3,12,0.935,107.072,10.34,VNM
vuren-vure-nld-rws,vuren,2,1.6868,5.01652699,51.82200013,NLD
vuren-vurn-nld-rws_hist,vuren_v2,39,4.8629,5.016467,51.822113,NLD
vurentg-vur-nld-cmems,vurentg,11,5.2954,5.0170002,51.823002,NLD
w_branch_cooper_r_at_pimlico_nr_moncks_corner_sc-2172020-usa-usgs,w_branch_cooper_r_at_pimlico_nr_moncks_corner_sc,39,0.9899,-79.9489708,33.0935042,USA
w_fk_double_bayou_at_eagle_ferry_rd_nr_anahuac_tx-8042558-usa-usgs,w_fk_double_bayou_at_eagle_ferry_rd_nr_anahuac_tx,15,0.9003,-94.6661139,29.67555556,USA
waccamaw_r_nr_hagley_land_nr_pawleys_island_sc-2110815-usa-usgs,waccamaw_r_nr_hagley_land_nr_pawleys_island_sc,19,0.926,-79.1739341,33.44461245,USA
waccamaw_river_above_conway_sc-2110550-usa-usgs,waccamaw_river_above_conway_sc,13,0.9128,-78.8972222,33.8508333,USA
waccamaw_river_at_bucksport_sc-2110802-usa-usgs,waccamaw_river_at_bucksport_sc,19,0.926,-79.09420639,33.64905837,USA
waccamaw_river_at_conway_marina_at_conway_sc-2110704-usa-usgs,waccamaw_river_at_conway_marina_at_conway_sc,12,0.9223,-79.0437222,33.8326111,USA
waccamaw_river_at_sc_22_below_longs_sc-2110525-usa-usgs,waccamaw_river_at_sc_22_below_longs_sc,4,1.6598,-78.8579167,33.90041667,USA
waccamaw_river_entrance-8662931-usa-noaa,waccamaw_river_entrance,2,0.9367,-79.255,33.3667,USA
waccamaw_river_near_pawleys_island_sc-21108125-usa-usgs,waccamaw_river_near_pawleys_island_sc,19,0.926,-79.1269867,33.50655724,USA
waccasassa_river_nr_gulf_hammock_fla-2313700-usa-usgs,waccasassa_river_nr_gulf_hammock_fla,12,1.4662,-82.769001,29.20413378,USA
wachapreague-8631044-usa-noaa,wachapreague,46,0.9818,-75.685833,37.607778,USA
wacissa_river_nr_wacissa_fla-2326526-usa-usgs,wacissa_river_nr_wacissa_fla,12,1.3787,-83.9796085,30.3013159,USA
wadhamsbc-8840-can-meds,wadhamsbc,7,0.6792,-127.52,51.51,CAN
wadworth_island-6080-can-meds,wadworth_island,1,0.1697,-95.68,73.44,CAN
waianae-425-usa-uhslc_fd,waianae,3,0.8005,-158.197,21.45,USA
waikelo-418-idn-uhslc_fd,waikelo,12,0.9659,119.233,-9.4,IDN
wainwright_basin-9343-can-meds,wainwright_basin,2,0.1478,-130.27,54.26,CAN
wainwright_inlet-9494168-usa-noaa,wainwright_inlet,1,0.7643,-160.108,70.5983,USA
wajima-4003-jpn-jodc_pahb,wajima,14,0.8575,136.9028,37.3975,JPN
wajima-gs03-jpn-jodc_giaj,wajima_v2,92,0.9789,136.90055,37.40583333,JPN
wakayama-ma28-jpn-jodc_jma,wakayama,58,0.9661,135.14555,34.22166667,JPN
wake-051-usa-uhslc_fd,wake,75,1.0018,166.617,19.283,USA
wake-051a-usa-uhslc_rq,wake_v2,71,1.009,166.617,19.283,USA
wake_island-1890000-usa-noaa,wake_island,75,0.9874,166.6175,19.290556,USA
wakkanai-360-jpn-uhslc_fd,wakkanai,59,0.9907,141.683,45.4,JPN
wakkanai-360a-jpn-uhslc_rq,wakkanai_v2,70,0.9864,141.683,45.4,JPN
wakkanai-ma01-jpn-jodc_jma,wakkanai_v3,58,0.9834,141.68528333,45.40778333,JPN
wakulla_river_near_crawfordville_fl-2327022-usa-usgs,wakulla_river_near_crawfordville_fl,22,0.9335,-84.261563,30.2138141,USA
waldport-9434939-usa-noaa,waldport,1,0.7824,-124.058083,44.434361,USA
waldron_island-9449746-usa-noaa,waldron_island,1,0.8594,-123.0376,48.686798,USA
wales_island_chs_406-65994-can-meds,wales_island_chs_406,1,0.0983,-86.9,68.03,CAN
wallabout_bay-8517732-usa-noaa,wallabout_bay,3,0.7121,-73.975,40.7067,USA
wallaroo-61780-aus-bom,wallaroo,43,0.9007,137.6152,-33.926,AUS
walpole-8416731-usa-noaa,walpole,5,0.8165,-69.58,43.9333,USA
walsh_island_bc-8586-can-meds,walsh_island_bc,1,0.2404,-125.32,48.92,CAN
walsoorden-wals-nld-rws,walsoorden,2,1.6867,4.026206,51.39842713,NLD
walsoorden-walsodn-nld-rws,walsoorden_v2,31,5.9492,4.02620594,51.39842692,NLD
walvis_bay-220-nam-uhslc_fd,walvis_bay,38,1.5058,14.5,-22.95,NAM
walvis_bay-220a-nam-uhslc_rq,walvis_bay_v2,37,1.5395,14.5,-22.95,NAM
wando_river_above_mt_pleasant_sc-21720698-usa-usgs,wando_river_above_mt_pleasant_sc,34,0.9641,-79.8961963,32.8590638,USA
wando_river_at_cainhoy_below_wando_sc-217206962-usa-usgs,wando_river_at_cainhoy_below_wando_sc,9,0.8779,-79.82438889,32.92130556,USA
wanganui-075a-nzl-uhslc_rq,wanganui,2,0.6671,174.99,-39.947,NZL
wangeroogenord-9420030-deu-wsv,wangeroogenord,26,0.9826,7.93010435,53.80788475,DEU
wangeroogetg-wan-deu-cmems,wangeroogetg,12,9.4156,7.9289999,53.806,DEU
wangeroogewest-9420040-deu-wsv,wangeroogewest,26,0.9827,7.86883263,53.77782082,DEU
wardcreek_nearotway-war-usa-ncdem,wardcreek_nearotway,4,0.6887,-76.574081,34.78085,USA
wards_is-8517401-usa-noaa,wards_is,1,0.4958,-73.9217,40.7867,USA
wards_island-9415105-usa-noaa,wards_island,1,0.2466,-121.49686,38.050025,USA
ware_river_at_ware_river_yacht_club_nr_naxera_va-1670060-usa-usgs,ware_river_at_ware_river_yacht_club_nr_naxera_va,8,0.8298,-76.4254444,37.3793611,USA
wares_wharf-8635985-usa-noaa,wares_wharf,3,0.8138,-76.7833,37.8733,USA
waretown_barnegat_bay-8533541-usa-noaa,waretown_barnegat_bay,4,0.6507,-74.1817,39.7917,USA
warn_bay_bc-8626-can-meds,warn_bay_bc,1,0.1732,-125.75,49.24,CAN
warnemnde-9640015-deu-wsv,warnemnde,26,0.9826,12.10337408,54.1697259,DEU
warnemuendetg-war-deu-cmems,warnemuendetg,12,9.7629,12.09,54.178001,DEU
warnemunde-war-deu-bfg,warnemunde,27,0.9495,12.103388,54.169731,DEU
warren_islands_bc-8254-can-meds,warren_islands_bc,1,0.1035,-126.19,50.58,CAN
warren_landing_manitoba-34230-can-meds,warren_landing_manitoba,1,0.0793,-97.9,53.7,CAN
warrior_point_bc-7275-can-meds,warrior_point_bc,2,0.3626,-123.47,48.66,CAN
washington-8594900-usa-noaa,washington,98,0.988,-77.0217,38.873,USA
washington-8653365-usa-noaa,washington_v2,1,0.6021,-77.0617,35.545,USA
washington_navy_yard-8593005-usa-noaa,washington_navy_yard,1,0.8328,-76.995,38.8717,USA
washougal-9440047-usa-noaa,washougal,1,0.9324,-122.382,45.5783,USA
wasserhorst-4930010-deu-wsv,wasserhorst,26,0.9827,8.71923221,53.16433572,DEU
watch_hill_cove_tide_gage_westerly_ri-411838071513000-usa-usgs,watch_hill_cove_tide_gage_westerly_ri,11,0.8861,-71.8583333,41.31055556,USA
watson_creek_at_manasquan_nj-1408048-usa-usgs,watson_creek_at_manasquan_nj,13,0.9116,-74.0447222,40.11166667,USA
watsonville_slough-wat-usa-cm,watsonville_slough,5,0.8624,-121.8175,36.868,USA
waukegan_il-9087050-usa-noaa,waukegan_il,1,0.7659,-87.823,42.36083,USA
wauna-9439099-usa-noaa,wauna,16,0.9692,-123.40889,46.161667,USA
wauna-9446291-usa-noaa,wauna_v2,1,0.9221,-122.634003,47.3783,USA
waveland-8747766-usa-noaa,waveland,10,0.9415,-89.3667,30.2817,USA
wax_lake_outlet_at_calumet_la-7381590-usa-usgs,wax_lake_outlet_at_calumet_la,19,0.926,-91.3728855,29.69798645,USA
wb_elizabeth_river_at_route_17_near_portsmouth_va-2042893-usa-usgs,wb_elizabeth_river_at_route_17_near_portsmouth_va,11,0.9135,-76.3648611,36.8437222,USA
wcoco_t_navd88-wcoco-usa-sfwmd,wcoco_t_navd88,25,1.0065,-81.78583333,26.27222222,USA
wedgeport-374-can-meds,wedgeport,1,0.0799,-65.98,43.72,CAN
weekapaug_point-8458022-usa-noaa,weekapaug_point,1,0.841,-71.7617,41.3283,USA
weeki_wachee_river_nr_weeki_wachee_springs_fl-2310545-usa-usgs,weeki_wachee_river_nr_weeki_wachee_springs_fl,3,1.8411,-82.6231559,28.5311063,USA
weeks_bay-8732828-usa-noaa,weeks_bay,14,1.0008,-87.825389,30.416889,USA
weeks_bay-8765148-usa-noaa,weeks_bay_v2,1,0.7167,-91.8375,29.8372,USA
weener-3790020-deu-wsv,weener,26,0.9827,7.37271857,53.16269672,DEU
wehrgeesthachtup-5930062-deu-wsv,wehrgeesthachtup,26,0.9827,10.33604134,53.42481874,DEU
weipa_humbug_point-63620-aus-bom,weipa_humbug_point,50,0.9123,141.8633,-12.67,AUS
weiser_point-9435308-usa-noaa,weiser_point,1,0.9306,-124.008,44.5933,USA
welaka-8720832-usa-noaa,welaka,6,0.7714,-81.675,29.4767,USA
welcome_bay_bc-7990-can-meds,welcome_bay_bc,2,0.5055,-124.55,49.7,CAN
welcome_harbour-9305-can-meds,welcome_harbour,3,0.2706,-130.62,54.02,CAN
wellington-071-nzl-uhslc_fd,wellington,82,0.9828,174.783,-41.283,NZL
wellington-071a-nzl-uhslc_rq,wellington_v2,76,0.9891,174.783,-41.283,NZL
wellington-wlgt-nzl-ttw,wellington_v3,18,0.9885,174.77972222,-41.28444444,NZL
wells-8419317-usa-noaa,wells,17,0.9732,-70.563306,43.32,USA
welshpool-15-can-meds,welshpool,1,0.3035,-66.95,44.88,CAN
wemeldinge-wemdge-nld-rws_hist,wemeldinge,55,0.5189,4.056964,51.496839,NLD
werkendam_binnen_steurgat-werkdbnn-nld-rws_hist,werkendam_binnen_steurgat,17,0.9109,4.876849,51.803881,NLD
werkendam_buiten-werk-nld-rws,werkendam_buiten,2,1.6869,4.87710999,51.80564013,NLD
werkendam_buiten-werkdbtn-nld-rws,werkendam_buiten_v2,26,1.4069,4.87682445,51.80604117,NLD
werkendam_buiten-werkdbtn-nld-rws_hist,werkendam_buiten_v3,49,4.1423,4.876825,51.806039,NLD
werkendambuitentg-wer-nld-cmems,werkendambuitentg,11,5.3276,4.8769999,51.806999,NLD
weserwehruw-4910040-deu-wsv,weserwehruw,26,0.9825,8.85584751,53.06174451,DEU
west_bank_1-8762482-usa-noaa,west_bank_1,23,0.9691,-90.420278,29.788611,USA
west_bay_harbour-wbh-gbr-cco,west_bay_harbour,14,5.7534,-2.76411,50.70888,GBR
west_canal_clifton_court_intake-b95338-usa-cdwr,west_canal_clifton_court_intake,11,0.8759,-121.5540556,37.8316122,USA
west_channel_pile-60739-aus-bom,west_channel_pile,32,0.9571,144.7552,-38.1944,AUS
west_dipper_harbour-46-can-meds,west_dipper_harbour,3,0.3298,-66.43,45.1,CAN
west_fowl_river_bridge-8738043-usa-noaa,west_fowl_river_bridge,15,0.9671,-88.158556,30.376639,USA
west_harbor_at_oyster_bay_nwr_at_bayville_ny-1303152-usa-usgs,west_harbor_at_oyster_bay_nwr_at_bayville_ny,3,0.6076,-73.5433611,40.90355556,USA
west_highway_creek_near_homestead_fl-251433080265000-usa-usgs,west_highway_creek_near_homestead_fl,19,0.926,-80.4475722,25.24210833,USA
west_jetty_navaid-8724639-usa-noaa,west_jetty_navaid,2,0.4645,-81.895,24.625,USA
west_mystic_river-8460751-usa-noaa,west_mystic_river,1,0.7096,-71.975,41.3433,USA
west_narrows-339-can-meds,west_narrows,1,0.2164,-66.22,44.4,CAN
west_neck_creek_at_dam_neck_road_at_mapleton_va-2043155-usa-usgs,west_neck_creek_at_dam_neck_road_at_mapleton_va,10,0.9032,-76.07077778,36.7883611,USA
west_neebish_island_mi-9076027-usa-noaa,west_neebish_island_mi,20,0.9756,-84.205,46.283306,USA
west_newdy_quoddy-512-can-meds,west_newdy_quoddy,1,0.1097,-62.32,44.9,CAN
west_pascagoula_river_at_hwy_90_at_gautier_ms-2480285-usa-usgs,west_pascagoula_river_at_hwy_90_at_gautier_ms,17,0.9287,-88.6084444,30.38269444,USA
west_point-1845-can-meds,west_point,3,0.2201,-64.4,46.63,CAN
west_point_a_la_hache-8761494-usa-noaa,west_point_a_la_hache,4,0.7633,-89.805,29.5733,USA
west_pond_at_glen_cove_ny-1302600-usa-usgs,west_pond_at_glen_cove_ny,17,0.9374,-73.638,40.88855556,USA
west_port-074a-nzl-uhslc_rq,west_port,2,0.7089,171.6,-41.733,NZL
west_raspberry_island-9457535-usa-noaa,west_raspberry_island,1,0.4958,-153.3401,58.10717,USA
west_ste_modeste-2595-can-meds,west_ste_modeste,28,0.6775,-56.7,51.6,CAN
west_terschelling-westtslg-nld-rws,west_terschelling,66,0.5936,5.22002588,53.3630453,NLD
west_terschelling-westtslg-nld-rws_hist,west_terschelling_v2,91,2.3557,5.220026,53.363043,NLD
west_terschelling-wter-nld-rws,west_terschelling_v3,2,1.687,5.21941999,53.36278013,NLD
westbayharbourtg-wes-gbr-cmems,westbayharbourtg,2,4.3291,-2.7641101,50.70887,GBR
westerly_pawcatuck-8455189-usa-noaa,westerly_pawcatuck,1,0.7115,-71.8317,41.3817,USA
western_branch-8638339-usa-noaa,western_branch,1,0.8235,-76.3991,36.8232,USA
western_port_stony_point-60710-aus-bom,western_port_stony_point,47,0.8931,145.2228,-38.3739,AUS
westfield_beach-89-can-meds,westfield_beach,5,0.611,-66.22,45.35,CAN
westkapelle-westkple-nld-rws,westkapelle,24,1.1576,3.44003089,51.52144786,NLD
westkapelle-westkple-nld-rws_hist,westkapelle_v2,49,4.2091,3.440031,51.521445,NLD
westkapelle-wkap-nld-rws,westkapelle_v3,2,1.687,3.44086,51.52250013,NLD
westkapelletg-wes-nld-cmems,westkapelletg,12,5.3049,3.4402001,51.522301,NLD
westport-340-can-meds,westport,1,0.1644,-66.35,44.27,CAN
westport-9441102-usa-noaa,westport_v2,20,0.9755,-124.105083,46.90431,USA
wewak-063a-png-uhslc_rq,wewak,11,0.9252,143.633,-3.57,PNG
wexford-wex-irl-cmems,wexford,18,0.787,-6.4589,52.338501,IRL
wexford_harbour-wex-irl-mi_c,wexford_harbour,16,9.7246,-6.4589,52.3385,IRL
weymouth-wey-gbr-bodc,weymouth,33,3.9923,-2.447944,50.6085,GBR
weymouth-wey-gbr-cmems,weymouth_v2,35,0.9263,-2.4465001,50.607899,GBR
weymouth_fore_river-8444788-usa-noaa,weymouth_fore_river,1,0.7936,-70.9667,42.2483,USA
whale_cove-5055-can-meds,whale_cove,1,0.0983,-92.57,62.17,CAN
whaler_bay_bc-7532-can-meds,whaler_bay_bc,7,0.4834,-123.32,48.88,CAN
whaler_point-65906-can-meds,whaler_point,1,0.121,-90.28,73.82,CAN
whaletown_bc-8038-can-meds,whaletown_bc,3,0.5197,-125.05,50.11,CAN
whitby-whi-gbr-bodc,whitby,45,3.1723,-0.614694,54.49,GBR
whitby-whi-gbr-cmems,whitby_v2,36,0.9078,-0.61667001,54.483299,GBR
whitby_harbour-wtb-gbr-cco,whitby_harbour,12,5.711,-0.61462,54.48862,GBR
whitbyharbourtg-whi-gbr-cmems,whitbyharbourtg,12,5.4658,-0.61463588,54.488632,GBR
white_beach-8728694-usa-noaa,white_beach,4,0.5727,-84.8983,29.785,USA
white_bear_arm-1202-can-meds,white_bear_arm,2,0.1018,-55.83,52.73,CAN
white_city-8728853-usa-noaa,white_city,4,0.7978,-85.2214,29.880694,USA
white_rock_bc-7577-can-meds,white_rock_bc,1,0.4329,-122.8,49.02,CAN
whitefish_point_lake_superior_mi-9099007-usa-noaa,whitefish_point_lake_superior_mi,1,0.7767,-84.964167,46.760556,USA
whitehaven-8571485-usa-noaa,whitehaven,1,0.5494,-75.7883,38.2683,USA
whiteoak_bayou_at_main_st_houston_tx-8074598-usa-usgs,whiteoak_bayou_at_main_st_houston_tx,19,0.926,-95.358549,29.76661676,USA
whiteoakriver_nc24-whi-usa-ncdem,whiteoakriver_nc24,2,0.2743,-77.1157985,34.6859393,USA
whitestone-8517125-usa-noaa,whitestone,1,0.5164,-73.8133,40.7983,USA
whitestone_narrows-9451741-usa-noaa,whitestone_narrows,1,0.4629,-135.567,57.25,USA
whittier-9454949-usa-noaa,whittier,4,0.6773,-148.665,60.7783,USA
whvaltervorhafen-9440020-deu-wsv,whvaltervorhafen,26,0.9826,8.14607054,53.51604783,DEU
whvneuervorhafen-9440030-deu-wsv,whvneuervorhafen,26,0.9826,8.16166525,53.53185737,DEU
whyalla-61840-aus-bom,whyalla,37,0.9055,137.5904,-33.0128,AUS
wiah_point_bc-9940-can-meds,wiah_point_bc,4,0.2972,-132.31,54.11,CAN
wick-wic-gbr-bodc,wick,59,2.657,-3.086389,58.440972,GBR
wick-wic-gbr-cmems,wick_v2,36,0.9167,-3.0833299,58.4333,GBR
wickford-8454538-usa-noaa,wickford,1,0.7466,-71.445,41.5717,USA
wickford_tide_gage_north_kingstown_ri-413413071270400-usa-usgs,wickford_tide_gage_north_kingstown_ri,3,0.5285,-71.44527778,41.5722222,USA
wierumergronden-wier-nld-rws,wierumergronden,2,1.6869,5.95826098,53.51582814,NLD
wierumergronden-wiermgdn-nld-rws,wierumergronden_v2,12,2.5159,5.95826067,53.51582689,NLD
wierumergronden-wiermgdn-nld-rws_hist,wierumergronden_v3,39,5.0315,5.958261,53.515824,NLD
wierumergrondentg-wie-nld-cmems,wierumergrondentg,11,4.8119,5.9587998,53.516998,NLD
wightman_point_manitoba-34080-can-meds,wightman_point_manitoba,1,0.2328,-98.25,54.02,CAN
wilcox_wharf-8638464-usa-noaa,wilcox_wharf,1,0.7478,-77.0983,37.315,USA
wildwood_crest-8535835-usa-noaa,wildwood_crest,2,0.9084,-74.8233,38.975,USA
wilhelmshaventg-wil-deu-cmems,wilhelmshaventg,12,9.4688,8.1450005,53.5144,DEU
wilkinson_bayou_cutoff_north_of_wilkinson_bay_la-292939089544400-usa-usgs,wilkinson_bayou_cutoff_north_of_wilkinson_bay_la,6,0.7406,-89.9123056,29.49413889,USA
